Count_gfp_objects,Count_rfp_objects,FileName_gfp,FileName_rfp,ImageNumber
155.0,4581.0,"B4_-1_2_1_Stitched[GFP 469,525]_021.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_021.tif",117
164.0,4823.0,"B4_-1_2_1_Stitched[GFP 469,525]_022.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_022.tif",118
153.0,4808.0,"B4_-1_2_1_Stitched[GFP 469,525]_023.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_023.tif",119
146.0,5109.0,"B4_-1_2_1_Stitched[GFP 469,525]_024.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_024.tif",120
132.0,5203.0,"B4_-1_2_1_Stitched[GFP 469,525]_025.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_025.tif",121
136.0,5350.0,"B4_-1_2_1_Stitched[GFP 469,525]_026.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_026.tif",122
121.0,5216.0,"B4_-1_2_1_Stitched[GFP 469,525]_027.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_027.tif",123
115.0,5409.0,"B4_-1_2_1_Stitched[GFP 469,525]_028.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_028.tif",124
112.0,5536.0,"B4_-1_2_1_Stitched[GFP 469,525]_029.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_029.tif",125
101.0,5577.0,"B4_-1_2_1_Stitched[GFP 469,525]_030.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_030.tif",126
93.0,5580.0,"B4_-1_2_1_Stitched[GFP 469,525]_031.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_031.tif",127
100.0,5559.0,"B4_-1_2_1_Stitched[GFP 469,525]_032.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_032.tif",128
194.0,614.0,"B5_-1_2_1_Stitched[GFP 469,525]_001.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_001.tif",129
199.0,567.0,"B5_-1_2_1_Stitched[GFP 469,525]_002.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_002.tif",130
199.0,608.0,"B5_-1_2_1_Stitched[GFP 469,525]_003.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_003.tif",131
213.0,671.0,"B5_-1_2_1_Stitched[GFP 469,525]_004.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_004.tif",132
224.0,740.0,"B5_-1_2_1_Stitched[GFP 469,525]_005.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_005.tif",133
243.0,791.0,"B5_-1_2_1_Stitched[GFP 469,525]_006.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_006.tif",134
248.0,860.0,"B5_-1_2_1_Stitched[GFP 469,525]_007.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_007.tif",135
304.0,1021.0,"B5_-1_2_1_Stitched[GFP 469,525]_008.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_008.tif",136
324.0,1132.0,"B5_-1_2_1_Stitched[GFP 469,525]_009.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_009.tif",137
355.0,1253.0,"B5_-1_2_1_Stitched[GFP 469,525]_010.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_010.tif",138
385.0,1432.0,"B5_-1_2_1_Stitched[GFP 469,525]_011.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_011.tif",139
407.0,1549.0,"B5_-1_2_1_Stitched[GFP 469,525]_012.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_012.tif",140
449.0,1792.0,"B5_-1_2_1_Stitched[GFP 469,525]_013.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_013.tif",141
491.0,2001.0,"B5_-1_2_1_Stitched[GFP 469,525]_014.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_014.tif",142
533.0,2278.0,"B5_-1_2_1_Stitched[GFP 469,525]_015.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_015.tif",143
587.0,2489.0,"B5_-1_2_1_Stitched[GFP 469,525]_016.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_016.tif",144
601.0,2781.0,"B5_-1_2_1_Stitched[GFP 469,525]_017.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_017.tif",145
618.0,3115.0,"B5_-1_2_1_Stitched[GFP 469,525]_018.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_018.tif",146
697.0,3402.0,"B5_-1_2_1_Stitched[GFP 469,525]_019.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_019.tif",147
736.0,3607.0,"B5_-1_2_1_Stitched[GFP 469,525]_020.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_020.tif",148
719.0,3960.0,"B5_-1_2_1_Stitched[GFP 469,525]_021.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_021.tif",149
741.0,4128.0,"B5_-1_2_1_Stitched[GFP 469,525]_022.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_022.tif",150
746.0,4325.0,"B5_-1_2_1_Stitched[GFP 469,525]_023.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_023.tif",151
744.0,4635.0,"B5_-1_2_1_Stitched[GFP 469,525]_024.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_024.tif",152
712.0,4699.0,"B5_-1_2_1_Stitched[GFP 469,525]_025.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_025.tif",153
686.0,4952.0,"B5_-1_2_1_Stitched[GFP 469,525]_026.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_026.tif",154
638.0,5185.0,"B5_-1_2_1_Stitched[GFP 469,525]_027.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_027.tif",155
573.0,5144.0,"B5_-1_2_1_Stitched[GFP 469,525]_028.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_028.tif",156
513.0,5116.0,"B5_-1_2_1_Stitched[GFP 469,525]_029.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_029.tif",157
467.0,5010.0,"B5_-1_2_1_Stitched[GFP 469,525]_030.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_030.tif",158
416.0,5046.0,"B5_-1_2_1_Stitched[GFP 469,525]_031.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_031.tif",159
372.0,5037.0,"B5_-1_2_1_Stitched[GFP 469,525]_032.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_032.tif",160
258.0,321.0,"B6_-1_2_1_Stitched[GFP 469,525]_001.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_001.tif",161
299.0,414.0,"B6_-1_2_1_Stitched[GFP 469,525]_002.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_002.tif",162
328.0,425.0,"B6_-1_2_1_Stitched[GFP 469,525]_003.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_003.tif",163
333.0,481.0,"B6_-1_2_1_Stitched[GFP 469,525]_004.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_004.tif",164
357.0,543.0,"B6_-1_2_1_Stitched[GFP 469,525]_005.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_005.tif",165
372.0,532.0,"B6_-1_2_1_Stitched[GFP 469,525]_006.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_006.tif",166
422.0,606.0,"B6_-1_2_1_Stitched[GFP 469,525]_007.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_007.tif",167
515.0,755.0,"B6_-1_2_1_Stitched[GFP 469,525]_008.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_008.tif",168
543.0,836.0,"B6_-1_2_1_Stitched[GFP 469,525]_009.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_009.tif",169
584.0,932.0,"B6_-1_2_1_Stitched[GFP 469,525]_010.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_010.tif",170
650.0,1019.0,"B6_-1_2_1_Stitched[GFP 469,525]_011.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_011.tif",171
708.0,1157.0,"B6_-1_2_1_Stitched[GFP 469,525]_012.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_012.tif",172
798.0,1266.0,"B6_-1_2_1_Stitched[GFP 469,525]_013.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_013.tif",173
828.0,1482.0,"B6_-1_2_1_Stitched[GFP 469,525]_014.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_014.tif",174
917.0,1686.0,"B6_-1_2_1_Stitched[GFP 469,525]_015.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_015.tif",175
953.0,1859.0,"B6_-1_2_1_Stitched[GFP 469,525]_016.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_016.tif",176
1049.0,2052.0,"B6_-1_2_1_Stitched[GFP 469,525]_017.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_017.tif",177
